KeyValue	PolygonCode	Date	Rain	AirTemperatureMax	AirTemperatureMin	GlobalSolarRadiation	WindSpeed	ReferenceEvapotranspiration
ClimateId7	12345	30-07-2002	1.8	29.8	19.0	20.0102	3.1	5.1
ClimateId7	12345	31-07-2002	2.6	27.5	19.2	13.9452	2.2	3.6
ClimateId7	12345	01-08-2002	6.5	27.8	17.3	17.5254	2.2	3.9
ClimateId7	12345	02-08-2002	0.5	26.1	17.9	16.5127	3.8	4.2
ClimateId7	12345	03-08-2002	0.0	28.7	16.3	22.5849	2.5	4.8
ClimateId7	12345	04-08-2002	6.2	25.9	16.8	14.3172	2.8	3.5
ClimateId7	12345	05-08-2002	0.1	27.3	17.5	19.6782	4.6	5.1
ClimateId7	12345	06-08-2002	15.9	24.6	17.3	11.5564	2.7	3.2
ClimateId7	12345	07-08-2002	23.2	18.9	16.4	6.1259	4.7	2.0
ClimateId7	12345	08-08-2002	0.0	23.4	16.5	13.0843	4.7	3.7
ClimateId7	12345	09-08-2002	3.0	25.5	14.0	18.8316	2.2	3.7
ClimateId7	12345	10-08-2002	0.0	25.6	16.0	15.5336	4.1	3.9
ClimateId7	12345	11-08-2002	25.3	21.5	17.1	7.9069	3.7	2.2
ClimateId7	12345	12-08-2002	27.5	18.2	15.4	7.7202	5.8	2.2
ClimateId7	12345	13-08-2002	15.3	17.9	15.3	7.601	8.7	2.8
ClimateId7	12345	14-08-2002	6.0	20.2	15.2	9.712	6.5	3.1
ClimateId7	12345	15-08-2002	0.1	22.9	16.3	10.9797	5.2	3.3
ClimateId7	12345	16-08-2002	2.0	25.0	18.1	13.7979	4.8	3.8
ClimateId7	12345	17-08-2002	0.0	27.3	17.1	19.4662	3.4	4.4
ClimateId7	12345	18-08-2002	0.0	27.8	16.1	20.4331	2.2	4.2
ClimateId7	12345	19-08-2002	0.1	28.5	15.7	20.046	2.4	4.2
ClimateId7	12345	20-08-2002	0.0	26.7	16.2	20.2304	3.4	4.4
ClimateId7	12345	21-08-2002	3.6	24.5	15.0	15.3595	2.9	3.4
ClimateId7	12345	22-08-2002	1.6	22.9	15.7	11.7958	2.4	2.7
ClimateId7	12345	23-08-2002	0.0	26.6	13.7	19.6112	2.2	3.7
ClimateId7	12345	24-08-2002	0.0	27.4	15.1	19.4696	2.8	4.0
ClimateId7	12345	25-08-2002	0.0	28.4	15.6	19.0223	2.8	4.0
ClimateId7	12345	26-08-2002	0.0	28.8	16.2	17.8521	3.4	4.3
ClimateId7	12345	27-08-2002	0.5	27.6	16.7	16.4765	3.8	4.0
ClimateId7	12345	28-08-2002	0.0	24.9	16.9	13.5378	2.5	3.0
ClimateId7	12345	29-08-2002	0.0	26.0	15.3	14.9587	2.0	3.3
ClimateId7	12345	30-08-2002	0.0	28.0	14.4	18.4664	1.9	3.6
ClimateId7	12345	31-08-2002	7.8	28.4	14.7	17.9409	1.6	3.5
ClimateId7	12345	01-09-2002	0.0	24.5	15.6	14.6646	3.3	3.3
ClimateId7	12345	02-09-2002	0.0	21.7	14.7	13.6974	4.1	3.6
ClimateId7	12345	03-09-2002	0.0	25.0	11.5	16.4181	3.0	3.2
ClimateId7	12345	04-09-2002	0.0	27.2	13.6	17.1687	3.3	3.7
ClimateId7	12345	05-09-2002	8.5	23.9	14.4	11.9483	2.6	2.6
ClimateId7	12345	06-09-2002	0.0	24.2	14.7	16.554	2.9	3.3
ClimateId7	12345	07-09-2002	0.0	24.8	12.1	17.9807	1.9	3.0
ClimateId7	12345	08-09-2002	0.0	26.7	12.3	18.0074	2.4	3.3
ClimateId7	12345	09-09-2002	0.2	27.4	14.0	17.6413	3.4	3.6
ClimateId7	12345	10-09-2002	4.6	24.4	14.8	13.8448	4.2	3.2
ClimateId7	12345	11-09-2002	1.0	20.6	14.7	11.8574	6.0	3.2
ClimateId7	12345	12-09-2002	0.0	18.9	10.5	15.2336	4.6	3.4
ClimateId7	12345	13-09-2002	0.0	18.8	6.7	14.7004	3.0	2.7
ClimateId7	12345	14-09-2002	1.7	20.7	6.0	16.35	4.2	2.7
ClimateId7	12345	15-09-2002	1.6	16.5	12.0	8.8803	6.0	2.7
ClimateId7	12345	16-09-2002	0.2	16.8	9.2	10.6236	4.6	2.4
ClimateId7	12345	17-09-2002	0.0	17.4	9.5	8.6173	3.3	2.1
ClimateId7	12345	18-09-2002	0.0	21.6	11.0	12.5894	3.0	2.7
ClimateId7	12345	19-09-2002	1.1	22.0	7.7	13.7992	1.6	2.0
ClimateId7	12345	20-09-2002	13.0	18.4	13.2	6.9877	2.5	1.5
ClimateId7	12345	21-09-2002	3.8	19.3	10.7	12.2954	2.6	2.2
ClimateId7	12345	22-09-2002	2.3	13.4	11.2	4.9812	2.0	1.1
ClimateId7	12345	23-09-2002	5.4	14.0	10.5	4.314	3.8	1.4
ClimateId7	12345	24-09-2002	1.4	9.1	7.9	2.4391	4.6	1.2
ClimateId7	12345	25-09-2002	5.7	8.5	6.3	3.5954	5.2	1.2
ClimateId7	12345	26-09-2002	0.0	11.5	6.1	6.6492	5.7	1.6
ClimateId7	12345	27-09-2002	0.1	13.9	9.2	6.9686	5.4	2.0
ClimateId7	12345	28-09-2002	0.0	11.6	7.6	5.8347	5.0	1.8
ClimateId7	12345	29-09-2002	0.0	15.0	5.4	12.4441	3.5	1.8
ClimateId7	12345	30-09-2002	0.0	16.4	3.6	13.3941	2.5	1.5
ClimateId7	12345	01-10-2002	0.0	17.6	4.3	12.9391	2.3	1.5
ClimateId7	12345	02-10-2002	0.0	17.3	4.6	11.2179	1.7	1.3
ClimateId7	12345	03-10-2002	0.1	18.4	6.5	8.6373	2.5	1.4
ClimateId7	12345	04-10-2002	3.1	18.3	12.1	5.9606	4.2	1.8
ClimateId7	12345	05-10-2002	0.6	15.8	8.5	8.3934	4.6	1.8
ClimateId7	12345	06-10-2002	1.5	13.0	7.9	6.0286	3.5	1.1
ClimateId7	12345	07-10-2002	1.5	11.1	6.2	8.937	5.2	1.8
ClimateId7	12345	08-10-2002	0.9	11.1	4.6	7.4524	3.0	1.2
ClimateId7	12345	09-10-2002	0.4	9.9	1.2	7.3197	3.1	0.8
ClimateId7	12345	10-10-2002	2.8	9.7	6.3	2.9686	4.1	0.9
ClimateId7	12345	11-10-2002	17.7	7.6	6.6	1.954	4.3	0.8
ClimateId7	12345	12-10-2002	15.7	7.9	4.6	3.5393	4.3	0.9
ClimateId7	12345	13-10-2002	0.1	8.3	3.5	5.4687	2.5	0.9
ClimateId7	12345	14-10-2002	0.4	9.9	2.7	4.4564	2.4	0.6
ClimateId7	12345	15-10-2002	0.1	13.0	7.4	5.3765	2.1	0.9
ClimateId7	12345	16-10-2002	0.1	14.3	9.1	4.588	2.7	0.9
ClimateId7	12345	17-10-2002	12.7	16.7	10.7	4.7867	3.5	1.2
ClimateId7	12345	18-10-2002	3.0	10.4	8.9	4.0266	4.3	1.3
ClimateId7	12345	19-10-2002	0.4	11.8	3.0	6.9862	3.9	1.1
ClimateId7	12345	20-10-2002	0.0	11.7	2.7	8.1479	2.5	0.9
ClimateId7	12345	21-10-2002	0.2	10.8	3.3	4.4763	3.0	0.7
ClimateId7	12345	22-10-2002	0.5	13.8	5.0	5.4908	2.2	0.6
ClimateId7	12345	23-10-2002	9.1	16.1	5.9	6.0021	2.9	0.8
ClimateId7	12345	24-10-2002	0.0	13.1	8.6	7.1524	4.7	1.7
ClimateId7	12345	25-10-2002	1.6	13.4	2.8	5.8842	4.0	0.8
ClimateId7	12345	26-10-2002	1.9	17.7	8.8	7.6302	7.6	2.4
ClimateId7	12345	27-10-2002	0.6	15.9	4.7	6.427	6.5	1.5
ClimateId7	12345	28-10-2002	0.2	12.5	10.3	5.9652	10.6	4.0
ClimateId7	12345	29-10-2002	0.9	12.3	4.8	7.3576	3.6	1.2
ClimateId7	12345	30-10-2002	2.8	9.8	4.0	3.2584	2.5	0.7
ClimateId7	12345	31-10-2002	0.7	7.9	4.2	2.6394	2.2	0.6
ClimateId7	12345	01-11-2002	0.0	12.1	6.0	4.7299	2.3	0.6
ClimateId7	12345	02-11-2002	8.8	11.5	6.3	2.8094	3.5	0.6
ClimateId7	12345	03-11-2002	5.7	5.6	2.9	2.9278	3.7	0.7
ClimateId7	12345	04-11-2002	3.1	5.2	3.1	1.6571	2.7	0.5
ClimateId7	12345	05-11-2002	0.0	3.1	1.0	2.116	5.0	1.2
ClimateId7	12345	06-11-2002	0.0	1.7	-0.9	3.3861	2.7	0.8
ClimateId7	12345	07-11-2002	0.0	4.0	-1.7	4.0721	3.0	0.4
ClimateId7	12345	08-11-2002	0.1	6.2	-0.9	2.9823	2.8	0.4
ClimateId7	12345	09-11-2002	3.1	6.0	-2.0	3.8596	5.0	0.3
ClimateId7	12345	10-11-2002	0.9	7.6	3.9	4.5216	5.6	1.3
ClimateId7	12345	11-11-2002	10.5	7.2	-1.7	3.7727	3.6	0.2
ClimateId7	12345	12-11-2002	0.0	13.3	5.2	5.1359	3.6	0.8
ClimateId7	12345	13-11-2002	0.1	8.2	1.7	3.115	2.9	0.2
ClimateId7	12345	14-11-2002	0.0	14.9	4.8	3.2927	5.2	0.9
ClimateId7	12345	15-11-2002	0.0	20.4	9.4	4.3073	5.9	1.9
ClimateId7	12345	16-11-2002	0.0	18.7	13.8	2.5406	6.1	2.4
ClimateId7	12345	17-11-2002	1.9	16.1	9.5	4.307	2.8	0.9
ClimateId7	12345	18-11-2002	5.4	11.6	7.0	2.1087	2.6	0.5
ClimateId7	12345	19-11-2002	1.2	12.7	8.2	2.3114	5.2	1.2
ClimateId7	12345	20-11-2002	0.0	10.1	6.9	3.5296	3.5	0.9
ClimateId7	12345	21-11-2002	0.0	10.3	1.9	2.583	3.7	0.5
ClimateId7	12345	22-11-2002	5.5	10.6	6.8	2.1698	4.8	0.9
ClimateId7	12345	23-11-2002	1.1	10.6	5.4	3.0335	4.2	0.9
ClimateId7	12345	24-11-2002	0.0	8.3	1.5	3.1166	3.6	0.2
ClimateId7	12345	25-11-2002	0.0	11.2	4.7	3.2706	5.2	0.5
ClimateId7	12345	26-11-2002	0.1	11.7	6.8	2.2956	3.9	0.7
ClimateId7	12345	27-11-2002	0.3	8.6	6.4	0.8961	2.4	0.6
ClimateId7	12345	28-11-2002	0.5	7.3	6.0	0.6187	2.9	0.6
ClimateId7	12345	29-11-2002	5.6	7.0	6.0	0.6642	2.5	0.6
ClimateId7	12345	30-11-2002	0.0	10.4	5.1	3.2539	3.5	0.5
ClimateId7	12345	01-12-2002	0.0	9.6	6.4	2.9324	3.1	0.7
ClimateId7	12345	02-12-2002	4.1	5.3	1.3	1.6756	3.4	0.3
ClimateId7	12345	03-12-2002	6.2	6.2	1.9	1.2183	2.9	0.3
ClimateId7	12345	04-12-2002	1.3	5.5	4.8	0.8245	3.0	0.6
ClimateId7	12345	05-12-2002	3.7	4.4	2.8	0.8182	3.7	0.7
ClimateId7	12345	06-12-2002	5.4	2.1	0.4	0.8374	4.3	0.6
ClimateId7	12345	07-12-2002	0.2	0.1	-0.7	0.7476	4.2	0.7
ClimateId7	12345	08-12-2002	0.0	-0.8	-5.5	3.58	3.8	0.3
ClimateId7	12345	09-12-2002	0.0	-3.2	-8.0	3.4066	3.3	0.2
ClimateId7	12345	10-12-2002	0.0	-4.0	-9.4	3.4528	4.2	0.2
ClimateId7	12345	11-12-2002	0.0	-4.8	-9.6	3.3911	4.1	0.2
ClimateId7	12345	12-12-2002	0.0	-4.2	-9.4	1.8541	5.6	0.3
ClimateId7	12345	13-12-2002	0.0	-3.4	-4.9	0.6541	2.4	0.4
ClimateId7	12345	14-12-2002	0.0	-2.2	-4.3	1.1222	3.1	0.4
ClimateId7	12345	15-12-2002	2.7	-1.6	-3.8	0.661	5.2	0.5
ClimateId7	12345	16-12-2002	1.3	-0.9	-2.4	0.7303	4.0	0.5
ClimateId7	12345	17-12-2002	1.9	-0.1	-2.4	0.8298	2.9	0.3
ClimateId7	12345	18-12-2002	0.0	1.2	-1.2	1.0232	4.1	0.6
ClimateId7	12345	19-12-2002	0.0	1.5	-1.3	2.6013	4.1	0.6
ClimateId7	12345	20-12-2002	0.4	-5.4	-11.0	2.8118	2.1	0.0
ClimateId7	12345	21-12-2002	1.5	0.0	-5.8	1.7284	1.9	0.1
ClimateId7	12345	22-12-2002	10.5	1.0	-1.1	0.7208	2.3	0.4
ClimateId7	12345	23-12-2002	2.5	1.2	-1.3	0.894	2.8	0.5
ClimateId7	12345	24-12-2002	0.0	-2.0	-5.0	1.0281	3.5	0.6
ClimateId7	12345	25-12-2002	0.0	-4.5	-5.9	0.6932	4.3	0.9
ClimateId7	12345	26-12-2002	0.2	-3.1	-6.2	0.9466	5.5	0.4
ClimateId7	12345	27-12-2002	0.1	-3.5	-4.9	0.6168	4.3	0.3
ClimateId7	12345	28-12-2002	2.8	0.0	-4.3	1.0064	2.5	0.3
ClimateId7	12345	29-12-2002	6.2	7.3	-0.4	3.2988	3.9	0.1
ClimateId7	12345	30-12-2002	0.9	13.3	1.5	2.9228	6.8	0.6
ClimateId7	12345	31-12-2002	1.1	8.1	7.1	0.831	4.8	2.2
ClimateId7	12345	01-01-2003	1.4	-2.4	-8.5	3.5489	3.3	0.3
ClimateId7	12345	02-01-2003	5.6	2.0	-3.2	1.9593	4.3	0.2
ClimateId7	12345	03-01-2003	0.7	10.8	0.8	3.0877	6.2	1.0
ClimateId7	12345	04-01-2003	3.4	8.3	2.8	2.2256	3.8	0.7
ClimateId7	12345	05-01-2003	0.0	-2.5	-3.3	1.0334	4.9	0.8
ClimateId7	12345	06-01-2003	0.9	-3.3	-6.5	2.4779	2.9	0.4
ClimateId7	12345	07-01-2003	1.5	-5.7	-7.4	0.7131	5.9	0.7
ClimateId7	12345	08-01-2003	0.0	-6.4	-8.5	2.7771	4.4	0.5
ClimateId7	12345	09-01-2003	2.5	-8.0	-13.8	1.6442	3.2	0.2
ClimateId7	12345	10-01-2003	2.1	-5.9	-9.1	1.1557	5.8	0.4
ClimateId7	12345	11-01-2003	0.0	-3.2	-6.4	3.4917	3.9	0.5
ClimateId7	12345	12-01-2003	0.0	-5.0	-14.5	4.7904	3.8	0.1
ClimateId7	12345	13-01-2003	0.5	-0.4	-7.6	2.7069	4.4	0.4
ClimateId7	12345	14-01-2003	0.2	5.4	-1.8	2.4411	6.1	0.5
ClimateId7	12345	15-01-2003	0.0	6.8	3.8	3.5874	3.9	0.7
ClimateId7	12345	16-01-2003	0.0	5.9	-2.4	3.7482	4.4	0.3
ClimateId7	12345	17-01-2003	0.0	5.4	-0.2	5.1118	4.1	0.4
ClimateId7	12345	18-01-2003	0.0	-0.3	-3.1	2.4185	2.9	0.3
ClimateId7	12345	19-01-2003	0.0	-3.3	-4.1	0.753	2.4	0.4
ClimateId7	12345	20-01-2003	0.0	-2.0	-5.2	1.4311	2.3	0.3
ClimateId7	12345	21-01-2003	0.4	-1.0	-4.4	1.664	4.2	0.3
ClimateId7	12345	22-01-2003	7.5	1.2	-1.7	1.4733	3.2	0.4
ClimateId7	12345	23-01-2003	0.4	5.4	-0.6	3.4846	3.0	0.3
ClimateId7	12345	24-01-2003	2.4	3.8	2.1	1.1731	4.4	0.8
ClimateId7	12345	25-01-2003	0.0	3.4	0.7	2.3928	2.7	0.6
ClimateId7	12345	26-01-2003	0.0	3.0	-2.6	2.6815	2.6	0.4
ClimateId7	12345	27-01-2003	5.7	4.3	0.5	2.4097	4.5	0.6
ClimateId7	12345	28-01-2003	2.4	9.7	2.3	3.7474	6.4	1.2
ClimateId7	12345	29-01-2003	0.3	5.3	-0.6	3.8751	4.7	0.9
ClimateId7	12345	30-01-2003	1.2	3.5	-0.1	3.3534	3.2	0.7
ClimateId7	12345	31-01-2003	2.7	1.3	-2.8	2.1318	3.7	0.5
ClimateId7	12345	01-02-2003	0.1	-0.2	-3.0	4.7197	4.4	0.7
ClimateId7	12345	02-02-2003	0.0	-1.9	-9.0	5.5614	2.3	0.2
ClimateId7	12345	03-02-2003	1.6	1.5	-5.2	4.1409	4.3	0.7
ClimateId7	12345	04-02-2003	0.1	0.3	-3.9	2.5321	3.7	0.5
ClimateId7	12345	05-02-2003	0.0	2.2	-2.1	3.7292	6.4	1.1
ClimateId7	12345	06-02-2003	0.1	1.4	-1.1	3.0174	7.4	1.5
ClimateId7	12345	07-02-2003	0.0	1.4	-2.7	4.9243	5.7	1.1
ClimateId7	12345	08-02-2003	0.0	0.7	-3.2	3.5342	2.6	0.7
ClimateId7	12345	09-02-2003	0.0	0.2	-4.8	4.6696	3.2	0.5
ClimateId7	12345	10-02-2003	0.0	0.9	-3.5	3.0224	2.8	0.7
ClimateId7	12345	11-02-2003	0.4	-0.9	-2.8	1.7671	3.3	0.7
ClimateId7	12345	12-02-2003	0.0	0.2	-7.2	6.9717	2.7	0.4
ClimateId7	12345	13-02-2003	0.0	0.3	-8.8	8.2944	2.3	0.4
ClimateId7	12345	14-02-2003	0.0	1.5	-9.5	8.648	2.0	0.4
ClimateId7	12345	15-02-2003	1.0	-0.1	-6.4	5.8149	4.6	0.7
ClimateId7	12345	16-02-2003	0.3	0.0	-2.9	3.6187	3.4	0.7
ClimateId7	12345	17-02-2003	0.0	0.8	-6.8	7.7201	3.0	0.6
ClimateId7	12345	18-02-2003	0.0	0.6	-8.5	8.5011	3.8	0.6
ClimateId7	12345	19-02-2003	0.0	1.7	-4.5	6.0517	3.9	0.8
ClimateId7	12345	20-02-2003	0.0	1.9	-5.1	5.8419	3.1	0.6
ClimateId7	12345	21-02-2003	0.0	3.2	-4.1	6.838	2.6	0.5
ClimateId7	12345	22-02-2003	0.0	5.5	-1.8	7.9196	3.6	1.0
ClimateId7	12345	23-02-2003	0.0	5.8	-5.0	9.6747	2.9	0.8
ClimateId7	12345	24-02-2003	0.0	6.7	-7.9	10.0421	1.8	0.6
ClimateId7	12345	25-02-2003	0.0	8.1	-5.6	10.5154	4.4	1.0
ClimateId7	12345	26-02-2003	0.0	4.5	-5.3	10.635	5.5	1.1
ClimateId7	12345	27-02-2003	0.0	0.6	-5.2	6.4136	2.8	0.6
ClimateId7	12345	28-02-2003	0.0	7.7	-5.9	8.1296	2.0	0.7
ClimateId7	12345	01-03-2003	0.0	11.9	-2.3	8.3149	2.0	1.0
ClimateId7	12345	02-03-2003	3.6	9.4	-0.1	7.6763	2.3	0.9
ClimateId7	12345	03-03-2003	2.4	6.2	1.9	4.1101	3.2	0.8
ClimateId7	12345	04-03-2003	0.2	4.2	1.4	4.3499	3.1	0.9
ClimateId7	12345	05-03-2003	0.0	3.9	-2.7	7.8249	2.1	0.7
ClimateId7	12345	06-03-2003	0.1	4.3	-2.3	8.9108	3.9	1.0
ClimateId7	12345	07-03-2003	0.4	2.3	-1.7	3.9987	2.2	0.6
ClimateId7	12345	08-03-2003	0.0	9.1	-0.3	9.4096	3.1	1.1
ClimateId7	12345	09-03-2003	0.6	10.4	1.7	6.5707	3.9	1.3
ClimateId7	12345	10-03-2003	0.0	16.2	5.4	11.432	3.9	2.1
ClimateId7	12345	11-03-2003	0.0	14.7	2.3	8.9618	2.9	1.4
ClimateId7	12345	12-03-2003	1.5	14.8	7.0	7.4454	5.9	2.5
ClimateId7	12345	13-03-2003	0.1	6.1	1.7	8.1286	7.3	2.2
ClimateId7	12345	14-03-2003	0.9	2.8	-0.5	5.0263	5.8	1.2
ClimateId7	12345	15-03-2003	0.0	5.0	0.0	7.0079	4.8	1.4
ClimateId7	12345	16-03-2003	0.0	7.0	1.1	9.5573	4.6	1.7
ClimateId7	12345	17-03-2003	0.0	11.3	-0.6	12.4227	4.9	1.9
ClimateId7	12345	18-03-2003	0.0	8.0	1.5	8.3556	5.4	1.9
ClimateId7	12345	19-03-2003	0.0	12.7	4.5	10.7881	6.0	2.7
ClimateId7	12345	20-03-2003	0.0	8.8	2.1	10.1337	5.7	2.1
ClimateId7	12345	21-03-2003	0.0	4.8	-0.3	11.7096	4.6	2.0
ClimateId7	12345	22-03-2003	0.0	5.5	-6.0	15.0072	2.6	1.5
ClimateId7	12345	23-03-2003	0.0	10.6	-6.1	16.7566	1.8	1.6
ClimateId7	12345	24-03-2003	0.0	18.0	-2.3	17.6877	2.8	2.3
ClimateId7	12345	25-03-2003	0.0	19.4	2.5	16.901	3.5	2.8
ClimateId7	12345	26-03-2003	0.0	18.2	4.8	14.6407	2.6	2.4
ClimateId7	12345	27-03-2003	0.0	20.8	3.7	17.1293	3.9	3.1
ClimateId7	12345	28-03-2003	0.1	19.8	5.6	15.4663	2.2	2.6
ClimateId7	12345	29-03-2003	0.1	19.5	4.1	15.7407	2.2	2.4
ClimateId7	12345	30-03-2003	2.5	19.8	6.1	13.1199	2.1	2.2
ClimateId7	12345	31-03-2003	0.0	14.3	8.7	13.6965	5.5	3.5
ClimateId7	12345	01-04-2003	0.0	14.6	-0.6	17.5946	3.3	2.5
ClimateId7	12345	02-04-2003	3.4	12.1	3.3	9.7256	4.2	2.1
ClimateId7	12345	03-04-2003	0.4	9.8	4.5	7.9584	5.0	2.1
ClimateId7	12345	04-04-2003	0.3	10.3	4.0	11.9891	5.1	2.6
ClimateId7	12345	05-04-2003	2.8	10.0	1.7	10.1965	8.4	2.7
ClimateId7	12345	06-04-2003	0.3	3.4	-2.0	11.7699	7.2	2.3
ClimateId7	12345	07-04-2003	0.3	1.2	-3.5	8.2366	7.0	1.6
ClimateId7	12345	08-04-2003	0.0	3.3	-1.0	9.6978	6.4	2.4
ClimateId7	12345	09-04-2003	0.1	5.9	-4.2	14.1802	2.2	1.6
ClimateId7	12345	10-04-2003	2.7	11.4	-2.2	13.7135	3.9	1.9
ClimateId7	12345	11-04-2003	0.0	9.8	4.2	11.0045	5.1	2.7
ClimateId7	12345	12-04-2003	0.0	11.5	-1.4	13.6155	3.4	1.8
ClimateId7	12345	13-04-2003	0.0	15.7	3.6	18.1893	4.1	3.1
ClimateId7	12345	14-04-2003	0.0	17.3	2.4	17.2607	3.1	2.7
ClimateId7	12345	15-04-2003	0.0	19.7	5.3	17.6785	2.8	3.1
ClimateId7	12345	16-04-2003	0.0	19.0	6.1	19.8225	3.3	3.6
ClimateId7	12345	17-04-2003	0.0	18.5	4.9	19.5923	3.3	3.5
ClimateId7	12345	18-04-2003	3.0	15.9	6.4	14.0533	4.2	3.1
ClimateId7	12345	19-04-2003	0.1	15.9	5.2	16.414	3.8	3.0
ClimateId7	12345	20-04-2003	0.0	18.8	6.0	20.1073	5.7	4.1
ClimateId7	12345	21-04-2003	0.0	18.9	5.9	19.837	3.8	3.9
ClimateId7	12345	22-04-2003	0.0	20.4	4.0	20.8466	2.4	3.4
ClimateId7	12345	23-04-2003	0.2	18.9	8.3	14.6667	5.4	3.9
ClimateId7	12345	24-04-2003	0.0	17.4	6.9	15.8233	3.7	3.2
ClimateId7	12345	25-04-2003	0.0	20.5	4.1	21.5387	1.9	3.2
ClimateId7	12345	26-04-2003	1.9	23.9	7.3	20.369	5.0	4.5
ClimateId7	12345	27-04-2003	1.0	17.7	12.5	11.3761	4.9	3.3
ClimateId7	12345	28-04-2003	0.0	22.4	6.4	19.4508	3.2	3.6
ClimateId7	12345	29-04-2003	0.0	26.2	8.9	20.4464	2.7	4.0
ClimateId7	12345	30-04-2003	1.3	25.5	11.5	16.9211	5.4	4.5
ClimateId7	12345	01-05-2003	0.0	20.7	14.1	15.0344	4.4	4.2
ClimateId7	12345	02-05-2003	0.6	24.5	10.4	19.3785	2.6	3.8
ClimateId7	12345	03-05-2003	2.2	17.5	13.6	11.0905	4.6	3.5
ClimateId7	12345	04-05-2003	0.0	23.0	5.5	24.0679	3.8	4.4
ClimateId7	12345	05-05-2003	0.0	26.1	9.4	24.2378	5.1	5.6
ClimateId7	12345	06-05-2003	0.0	30.2	12.5	23.5445	4.5	6.0
ClimateId7	12345	07-05-2003	0.0	28.2	13.2	23.51	2.8	4.9
ClimateId7	12345	08-05-2003	0.4	29.2	13.9	22.2964	2.5	4.7
ClimateId7	12345	09-05-2003	11.8	27.7	17.0	17.9393	4.2	5.1
ClimateId7	12345	10-05-2003	4.9	24.6	13.7	19.2625	3.0	4.2
ClimateId7	12345	11-05-2003	0.8	22.0	15.1	14.4504	2.2	3.2
ClimateId7	12345	12-05-2003	4.8	24.1	11.9	18.4847	2.8	3.6
ClimateId7	12345	13-05-2003	20.2	24.5	13.7	17.2259	4.6	4.2
ClimateId7	12345	14-05-2003	0.1	13.2	7.4	11.3264	5.8	2.8
ClimateId7	12345	15-05-2003	1.6	15.0	8.3	17.0484	5.8	4.0
ClimateId7	12345	16-05-2003	0.0	17.1	4.3	23.8154	2.6	3.6
ClimateId7	12345	17-05-2003	0.1	21.6	5.9	22.8235	4.4	4.5
ClimateId7	12345	18-05-2003	0.4	23.0	10.5	20.1765	3.3	4.2
ClimateId7	12345	19-05-2003	0.7	25.7	12.8	18.2584	3.4	4.3
ClimateId7	12345	20-05-2003	6.8	15.8	15.4	4.5491	5.2	2.6
ClimateId7	12345	21-05-2003	1.7	14.7	10.4	9.7501	6.2	2.8
ClimateId7	12345	22-05-2003	0.0	17.7	10.0	14.8371	5.6	3.7
ClimateId7	12345	23-05-2003	0.0	22.4	10.4	22.3158	3.4	4.4
ClimateId7	12345	24-05-2003	0.0	25.4	10.0	25.9985	3.9	5.0
ClimateId7	12345	25-05-2003	0.0	27.2	13.3	23.9993	3.2	5.0
ClimateId7	12345	26-05-2003	8.6	26.8	15.5	22.1607	4.0	5.1
ClimateId7	12345	27-05-2003	1.6	25.5	16.8	20.8073	4.0	4.8
ClimateId7	12345	28-05-2003	2.9	25.3	16.4	18.7573	4.3	4.5
ClimateId7	12345	29-05-2003	0.3	25.7	15.8	21.7057	3.6	5.0
ClimateId7	12345	30-05-2003	0.0	25.9	13.5	25.5096	2.3	4.9
ClimateId7	12345	31-05-2003	1.3	27.9	14.0	24.18	2.6	5.1
ClimateId7	12345	01-06-2003	2.7	23.4	16.4	14.5236	2.9	3.6
ClimateId7	12345	02-06-2003	0.0	25.2	15.3	20.5395	2.0	4.2
ClimateId7	12345	03-06-2003	0.0	27.2	14.4	25.2598	2.3	5.0
ClimateId7	12345	04-06-2003	0.0	29.1	15.3	26.1871	3.2	5.6
ClimateId7	12345	05-06-2003	0.0	31.1	16.9	24.7854	2.8	5.7
ClimateId7	12345	06-06-2003	12.3	30.3	19.3	21.2343	3.3	5.5
ClimateId7	12345	07-06-2003	0.0	28.1	18.5	20.981	2.4	4.9
ClimateId7	12345	08-06-2003	0.4	31.0	17.2	25.3444	3.1	5.9
ClimateId7	12345	09-06-2003	0.0	27.0	19.8	18.762	3.8	5.0
ClimateId7	12345	10-06-2003	0.0	30.6	15.7	23.8375	2.4	5.3
ClimateId7	12345	11-06-2003	0.0	33.3	18.2	23.5804	2.5	5.8
ClimateId7	12345	12-06-2003	1.7	32.1	18.2	25.9928	2.1	5.9
ClimateId7	12345	13-06-2003	3.5	31.8	20.9	19.2606	2.8	5.5
ClimateId7	12345	14-06-2003	6.5	27.7	18.4	22.2066	2.6	5.2
ClimateId7	12345	15-06-2003	2.7	24.0	16.9	16.5808	2.3	3.8
ClimateId7	12345	16-06-2003	0.1	25.2	15.2	20.5209	2.6	4.6
ClimateId7	12345	17-06-2003	0.0	26.1	12.6	22.6868	2.5	4.8
ClimateId7	12345	18-06-2003	3.6	22.3	16.0	13.7147	3.9	3.7
ClimateId7	12345	19-06-2003	1.5	25.1	16.5	18.6307	5.7	5.3
ClimateId7	12345	20-06-2003	1.4	25.1	16.0	18.7728	5.1	5.2
ClimateId7	12345	21-06-2003	0.0	22.7	13.2	21.6787	4.3	5.4
ClimateId7	12345	22-06-2003	0.0	24.9	10.9	25.057	2.5	5.0
ClimateId7	12345	23-06-2003	2.3	31.1	13.9	25.707	3.3	5.9
